"recordID","QCLUSTER","QNUMBER","QLINE","QHDIVISION","QHDISTRICT","QHTYPE","QHQTYPE","QRTYPE","QINTNUM","QRESULT","QWEIGHT_UF","UF104","UF106","UF107","UF108","UF201","UF206","UF207","UF315A","UF315B","UF315C","UF315D","UF702C","UF302","UF303","Domain","Strata","QHWLTHF","QHWLTHI"
2631,1180,35,6,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"Yes","East",3,-0.37901311,3
2632,1180,35,8,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","No","No","Always",13,"Yes","East",3,-0.37901311,3
2633,1180,40,6,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,-0.95918925,2
2634,1180,73,3,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",14,"No","East",3,-0.92392697,2
2635,1180,79,6,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"No","East",3,1.3934169,4
2636,1180,81,4,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"No","East",3,-0.13199589,3
2637,1180,84,3,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",7,"No","H","No","Not at all","No","No","Yes","No","No","Somtimes",11,"No","East",3,0.16991548,4
2638,1180,84,4,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",9,"No","K","No","Not at all","No","No","No","No","No","Never agree",11,"No","East",3,0.16991548,4
2639,1180,90,4,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",15,"No","East",3,-0.95918925,2
2640,1180,92,3,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",3,-0.95918925,2
2641,1180,100,4,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",4,"No","K","No","Not at all","No","No","No","No","No","Always",12,"No","East",3,-1.4381329,1
2642,1180,100,5,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",5,"No","K","No","Not at all","No","No","No","No","No","Always",13,"No","East",3,-1.4381329,1
2643,1180,102,3,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",7,"No","L","Smart phone","Not at all","No","No","Yes","No","No","Always",16,"No","East",3,-0.46904056,3
2644,1180,102,4,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",12,"Yes","East",3,-0.46904056,3
2645,1180,119,4,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","Yes","Somtimes",15,"No","East",3,1.7294506,5
2646,1180,129,6,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","At least once a week","No","No","Yes","No","No","Always",14,"No","East",3,3.4497504,5
2647,1180,152,4,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",8,"No","K","No","Not at all","No","No","Yes","No","No","Somtimes",12,"No","East",3,-1.4381329,1
2649,1180,163,3,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",9,"No","HK","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Never agree",12,"No","East",3,-0.77767035,2
2650,1180,171,3,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",6,"Yes , madrasa"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",3,-1.1389693,2
2651,1180,175,5,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, madrasa",6,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,-1.8877736,1
2652,1180,178,5,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","East",3,-0.64706702,3
2653,1180,188,4,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","Yes","No","Yes","No","No","Always",14,"Yes","East",3,0.93384666,4
2654,1180,192,5,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",4,"No","HK","No","Not at all","No","No","No","No","No","Most of the time",13,"No","East",3,-0.18059261,3
2655,1180,205,5,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",9,"No","AD","No","Not at all","No","Yes","No","No","No","Somtimes",13,"No","East",3,-1.3166045,2
2656,1180,207,4,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",5,"No","HK","No","Not at all","No","No","No","No","No","Always",13,"No","East",3,-1.2029535,2
2693,1182,2,6,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",8,"No","K","No","Not at all","No","No","Yes","No","No","Always",12,"No","East",3,-0.34364688,3
2694,1182,30,7,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",7,"No","K","No","Not at all","No","No","No","No","No","Somtimes",15,"No","East",3,0.23581431,4
2695,1182,47,3,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",7,"No","H","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,0.04516534,3
2696,1182,58,4,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",14,"Yes","East",3,0.39571805,4
2697,1182,86,5,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",8,"No","JL","No","Not at all","No","No","No","No","No","Always",15,"No","East",3,-0.74676573,2
2698,1182,86,6,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",9,"No","HK","Yes , basic mobile phone `","Not at all","No","No","Yes","Yes","No","Somtimes",13,"No","East",3,-0.74676573,2
2699,1182,117,3,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","Yes","No","Yes","Yes","Yes","Somtimes",13,"No","East",3,0.31350691,4
2700,1182,122,4,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","Yes","Always",15,"Yes","East",3,-0.07489935,3
2701,1182,131,4,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",14,"No","East",3,-0.40762553,3
2702,1182,134,9,7,58,"Rural","Type A","Unarried Female",66,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Every day","No","Yes","Yes","No","Yes","Somtimes",13,"Yes","East",3,3.157587,5
2703,1182,206,3,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",12,"No","K","Yes , basic mobile phone `","Not at all","No","Yes","Yes","No","No","Always",13,"No","East",3,-1.595631,1
2705,1182,240,4,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",14,"Yes","East",3,-0.47039161,3
2706,1182,243,3,7,58,"Rural","Type A","Unarried Female",53,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","Yes , basic mobile phone `","Not at all","No","No","Yes","No","Yes","Always",13,"Yes","East",3,1.0339,4
2707,1182,246,3,7,58,"Rural","Type A","Unarried Female",63,"Completed",0.919807429,"Yes, school/college",12,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",11,"No","East",3,-1.6217782,1
2708,1182,248,4,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"No","East",3,-0.74676573,2
2709,1182,262,3,7,58,"Rural","Type A","Unarried Female",78,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",12,"No","East",3,-1.3166045,2
2731,1184,5,14,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",10,"No","L","Yes , basic mobile phone `","Not at all","No","No","Yes","No","No","Most of the time",13,"No","East",3,-1.1667259,2
2732,1184,8,3,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",6,"No","K","No","Not at all","No","No","No","No","No","Always",12,"No","East",3,-2.1005763,1
2733,1184,19,3,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","East",3,-1.9323597,1
2734,1184,24,3,7,90,"Rural","Type A","Unarried Female",19,"Completed",0.919807429,"Yes, school/college",10,"No","K","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","East",3,-2.3250373,1
2735,1184,42,4,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",4,"No","H","No","Not at all","No","No","No","No","No","Never agree",14,"No","East",3,-2.3769241,1
2736,1184,48,5,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",5,"No","K","No","Not at all","No","No","No","No","No","Somtimes",15,"No","East",3,-2.3769241,1
2737,1184,55,9,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,-1.9637567,1
2738,1184,101,3,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",11,"No","East",3,-2.556994,1
2739,1184,157,3,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",6,"Yes, school/college"," ","No","Not at all","No","No","No","No","No","Always",13,"No","East",3,-2.3798328,1
2740,1184,160,2,7,90,"Rural","Type A","Unarried Female",61,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","East",3,-1.824975,1
2761,1186,12,3,7,90,"Rural","Type A","Unarried Female",61,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","East",3,1.1709016,4
2762,1186,12,4,7,90,"Rural","Type A","Unarried Female",61,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","Yes","Yes","Yes","No","No","Somtimes",13,"No","East",3,1.1709016,4
2763,1186,14,2,7,90,"Rural","Type A","Unarried Female",61,"Completed",0.919807429,"Yes both",6,"Yes , madrasa"," ","No","Not at all","No","No","No","No","No","Always",13,"No","East",3,1.1108588,4
2764,1186,30,3,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Most of the time",14,"No","East",3,-0.36657704,3
2765,1186,32,4,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"No","East",3,2.032621,5
2766,1186,41,3,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Never agree",14,"No","East",3,0.64324706,4
2767,1186,45,3,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,-0.03148428,3
2768,1186,51,3,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Somtimes",13,"Yes","East",3,-1.5521366,1
2769,1186,59,3,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",13,"No","East",3,-0.83344085,2
2770,1186,77,3,7,90,"Rural","Type A","Unarried Female",103,"Completed",0.919807429,"Yes, madrasa",8,"No","K","Smart phone","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,-1.5945382,1
2771,1186,83,3,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",12,"Yes, school/college"," ","Smart phone","Not at all","No","No","Yes","Yes","Yes","Never agree",13,"No","East",3,-0.19364642,3
2772,1186,83,4,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes both",8,"Yes , madrasa"," ","No","Not at all","No","No","Yes","No","No","Somtimes",14,"Yes","East",3,-0.19364642,3
2773,1186,97,4,7,90,"Rural","Type A","Unarried Female",19,"Completed",0.919807429,"Yes, school/college",5,"No","DK","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","East",3,-1.1121516,2
2774,1186,106,4,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Never agree",12,"No","East",3,-0.16151331,3
2775,1186,116,6,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",9,"No","H","No","Not at all","No","No","Yes","No","No","Never agree",13,"Yes","East",3,-1.673665,1
2776,1186,116,7,7,90,"Rural","Type A","Unarried Female",19,"Completed",0.919807429,"Yes, school/college",7,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",13,"Yes","East",3,-1.673665,1
2777,1186,120,3,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Most of the time",14,"Yes","East",3,1.2073831,4
2778,1186,124,3,7,90,"Rural","Type A","Unarried Female",19,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Always",14,"Yes","East",3,-0.21585489,3
2779,1186,134,6,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",9,"Yes, school/college"," ","No","Not at all","No","Yes","Yes","No","No","Never agree",14,"No","East",3,1.027481,4
2780,1186,156,2,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,-0.19812345,3
2781,1186,160,2,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",9,"No","K","No","Not at all","No","No","Yes","No","No","Most of the time",13,"No","East",3,-2.6040638,1
2782,1186,162,3,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",10,"No","K","No","Not at all","No","No","Yes","No","No","Somtimes",17,"Yes","East",3,-1.4622303,1
2783,1186,201,6,7,90,"Rural","Type A","Unarried Female",61,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","Smart phone","Not at all","Yes","Yes","Yes","Yes","Yes","Always",12,"Yes","East",3,-0.71732953,3
2805,1188,12,3,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",5,"No","DK","No","Not at all","No","No","No","No","No","Somtimes",12,"No","East",3,-1.9606316,1
2806,1188,17,3,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",4,"No","KM","No","Not at all","No","No","No","No","No","Somtimes",12,"No","East",3,-1.3012661,2
2807,1188,22,3,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",7,"No","H","No","Not at all","No","No","Yes","No","No","Never agree",13,"No","East",3,0.57308529,4
2808,1188,30,6,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",10,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"Yes","East",3,-0.12081708,3
2809,1188,30,7,7,90,"Rural","Type A","Unarried Female",163,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Always",12,"Yes","East",3,-0.12081708,3
2810,1188,46,3,7,90,"Rural","Type A","Unarried Female",148,"Completed",0.919807429,"Yes, school/college",7,"No","H","No","Not at all","No","No","Yes","No","No","Never agree",14,"No","East",3,-1.8814078,1
2811,1188,51,3,7,90,"Rural","Type A","Unarried Female",61,"Completed",0.919807429,"Yes, school/college",3,"No","H","No","Not at all","No","No","No","No","No","Always",13,"No","East",3,-1.0289526,2
2812,1188,67,3,7,90,"Rural","Type A","Unarried Female",33,"Completed",0.919807429,"Yes, school/college",8,"Yes, school/college"," ","No","Not at all","No","No","Yes","No","No","Somtimes",13,"No","East",3,-0.4227197,3
